"","price","speed","hd","ram","screen","cd","multi","premium","trend"
"1659",3194,66,"528","16","14","yes","no","yes",10
"1660",1490,25,"107","2","15","no","no","yes",10
"1661",2244,25,"426","8","14","no","no","yes",10
"1662",2059,33,"120","4","14","no","no","no",10
"1663",3094,50,"528","16","14","yes","no","yes",10
"1664",1795,50,"107","2","14","no","no","yes",10
"1665",2844,33,"528","16","14","no","no","yes",10
"1666",2994,33,"528","16","14","yes","no","yes",10
"1667",2475,33,"545","8","15","no","no","yes",10
"1668",2049,33,"212","4","14","no","no","no",10
"1669",3090,66,"528","16","14","no","no","yes",10
"1670",2744,33,"528","16","14","no","no","yes",10
"1671",2729,66,"245","4","15","no","no","no",10
"1672",1944,50,"107","2","14","no","no","yes",10
"1673",2344,33,"426","8","14","no","no","yes",10
"1674",1685,33,"340","4","14","no","no","yes",10
"1675",1695,33,"107","2","14","no","no","yes",10
"1676",1495,33,"107","2","14","no","no","yes",10
"1677",2195,50,"340","8","14","no","no","yes",10
"1678",2195,66,"214","4","14","no","no","yes",10
"1679",2890,33,"528","16","15","no","no","yes",10
"1680",2199,50,"230","8","15","no","no","yes",10
"1681",2395,66,"340","8","15","yes","no","yes",10
"1682",2295,50,"340","8","15","yes","no","yes",10
"1683",1490,25,"107","2","14","no","no","yes",10
"1684",1895,33,"170","4","14","yes","yes","yes",10
"1685",1890,33,"214","4","14","no","no","yes",10
"1686",1795,33,"214","4","14","no","no","yes",10
"1687",1799,33,"170","4","14","no","no","yes",10
"1688",1899,50,"340","4","14","no","no","yes",10
"1689",2875,33,"1370","4","15","no","no","yes",10
"1690",2044,33,"214","4","14","no","no","yes",10
"1691",2394,66,"214","4","14","yes","no","yes",10
"1692",2244,33,"426","8","14","no","no","yes",10
"1693",2094,66,"107","2","14","yes","no","yes",10
"1694",2344,50,"214","4","14","no","no","yes",10
"1695",1895,66,"107","2","14","no","no","yes",10
"1696",2690,66,"340","8","15","yes","yes","yes",10
"1697",1895,25,"170","4","17","no","no","yes",10
"1698",1844,25,"214","4","14","no","no","yes",10
"1699",2799,66,"340","16","15","yes","no","yes",10
"1700",1894,33,"107","2","14","yes","no","yes",10
"1701",4999,66,"525","8","17","yes","no","yes",10
"1702",1544,25,"107","2","14","no","no","yes",10
"1703",1690,25,"170","4","14","yes","yes","yes",10
"1704",3649,66,"450","8","15","no","no","yes",10
"1705",2545,33,"545","8","14","no","no","yes",10
"1706",1890,50,"107","2","14","no","no","yes",10
"1707",2834,66,"426","8","15","no","no","yes",10
"1708",2490,50,"340","8","15","yes","yes","yes",10
"1709",2044,66,"107","2","14","no","no","yes",10
"1710",2794,33,"528","16","14","yes","no","yes",10
"1711",1279,33,"130","4","14","no","no","yes",10
"1712",2815,50,"340","8","17","yes","no","yes",10
"1713",3595,66,"340","16","17","yes","no","yes",10
"1714",2315,33,"545","4","15","no","no","yes",10
"1715",1449,25,"120","4","14","no","no","no",10
"1716",1369,33,"130","4","14","no","no","yes",10
"1717",1479,50,"130","4","14","no","no","yes",10
"1718",2649,50,"340","8","15","yes","no","yes",10
"1719",2095,33,"250","4","15","yes","no","yes",10
"1720",1999,33,"170","4","14","no","no","yes",10
"1721",2390,33,"426","8","14","no","no","yes",10
"1722",1599,66,"130","4","14","no","no","yes",10
"1723",2595,66,"340","4","17","no","no","yes",10
"1724",1790,33,"107","2","14","no","no","yes",10
"1725",2190,50,"340","4","14","yes","yes","yes",10
"1726",1879,50,"170","4","14","yes","yes","yes",10
"1727",2194,25,"426","8","14","yes","no","yes",10
"1728",1399,33,"212","4","14","no","no","yes",10
"1729",1995,66,"340","4","14","no","no","yes",10
"1730",2095,33,"340","8","15","no","no","yes",10
"1731",2674,33,"245","8","14","yes","no","no",10
"1732",2044,50,"107","2","14","no","no","yes",10
"1733",2995,66,"528","16","14","no","no","yes",10
"1734",1995,33,"212","4","17","no","no","yes",10
"1735",2390,66,"340","4","14","yes","yes","yes",10
"1736",1395,25,"170","4","15","no","no","yes",10
"1737",2995,66,"424","16","15","yes","no","yes",10
"1738",2999,66,"450","16","15","yes","no","yes",10
"1739",2944,33,"528","16","14","no","no","yes",10
"1740",3515,66,"424","16","17","yes","no","yes",10
"1741",2690,33,"528","16","15","no","no","yes",10
"1742",1990,33,"212","4","14","yes","yes","yes",10
"1743",1994,50,"107","2","14","yes","no","yes",10
"1744",2799,66,"450","8","15","yes","no","yes",10
"1745",2990,50,"528","16","14","no","no","yes",10
"1746",2359,33,"245","8","14","no","no","no",10
"1747",2345,66,"250","4","15","yes","no","yes",10
"1748",2175,66,"250","4","15","no","no","yes",10
"1749",2544,50,"426","8","14","no","no","yes",10
"1750",1899,33,"120","4","14","no","no","no",10
"1751",2490,50,"426","8","15","no","no","yes",10
"1752",3190,66,"424","16","15","yes","yes","yes",10
"1753",1590,33,"107","2","14","no","no","yes",10
"1754",2565,66,"545","4","15","no","no","yes",10
"1755",2895,50,"528","16","14","no","no","yes",10
"1756",3198,66,"450","16","15","yes","no","yes",10
"1757",3199,66,"340","16","15","yes","no","yes",10
"1758",2024,25,"120","4","14","yes","no","no",10
"1759",1789,33,"250","4","14","no","no","yes",10
"1760",2145,33,"340","8","15","no","no","yes",10
"1761",1854,25,"120","4","14","yes","no","no",10
"1762",1790,33,"107","2","15","no","no","yes",10
"1763",2415,33,"340","8","17","no","no","yes",10
"1764",3249,66,"450","4","15","no","no","yes",10
"1765",1895,50,"340","4","15","no","no","yes",10
"1766",2590,66,"426","8","14","no","no","yes",10
"1767",2190,33,"426","8","15","no","no","yes",10
"1768",2795,66,"340","8","17","no","no","yes",10
"1769",2890,33,"528","16","14","no","no","yes",10
"1770",2490,50,"426","8","14","no","no","yes",10
"1771",2144,33,"214","4","14","no","no","yes",10
"1772",1539,25,"212","4","14","no","no","yes",10
"1773",2694,25,"528","16","14","yes","no","yes",10
"1774",2699,33,"240","4","14","no","no","no",10
"1775",2594,50,"426","8","14","yes","no","yes",10
"1776",3044,66,"245","4","15","yes","no","no",10
"1777",1579,50,"170","4","14","no","no","yes",10
"1778",2999,66,"424","8","15","yes","no","yes",10
"1779",1695,33,"212","4","15","no","no","yes",10
"1780",1890,33,"214","4","15","no","no","yes",10
"1781",2444,66,"214","4","14","no","no","yes",10
"1782",1795,50,"340","4","14","no","no","yes",10
"1783",1744,33,"107","2","14","no","no","yes",10
"1784",1449,25,"212","4","14","no","no","yes",10
"1785",3125,66,"1370","4","15","no","no","yes",10
"1786",1495,33,"212","4","15","no","no","yes",10
"1787",3090,66,"528","16","15","no","no","yes",10
"1788",1499,33,"212","4","14","no","no","yes",10
"1789",2995,66,"340","16","15","yes","no","yes",11
"1790",3199,66,"340","16","15","yes","no","yes",11
"1791",3334,66,"528","16","15","no","no","yes",11
"1792",3595,66,"452","8","14","no","no","yes",11
"1793",1899,33,"120","4","14","no","no","no",11
"1794",2090,33,"214","4","15","no","no","yes",11
"1795",3244,66,"528","16","14","no","no","yes",11
"1796",1644,25,"107","2","14","no","no","yes",11
"1797",3044,33,"528","16","14","no","no","yes",11
"1798",1295,25,"212","4","14","no","no","yes",11
"1799",1798,25,"120","4","14","no","no","no",11
"1800",1690,25,"212","4","14","yes","yes","yes",11
"1801",3708,66,"527","8","15","no","no","no",11
"1802",2495,66,"424","8","15","yes","no","yes",11
"1803",2790,50,"426","8","14","yes","yes","yes",11
"1804",1890,33,"214","4","15","no","no","yes",11
"1805",1795,33,"214","8","14","no","no","yes",11
"1806",3395,33,"452","8","14","no","no","yes",11
"1807",2095,33,"212","4","17","no","no","yes",11
"1808",2890,33,"528","16","15","no","no","yes",11
"1809",2344,50,"214","4","14","no","no","yes",11
"1810",2390,25,"426","8","14","yes","yes","yes",11
"1811",1964,25,"120","4","14","yes","no","no",11
"1812",3015,66,"424","8","17","yes","no","yes",11
"1813",2190,50,"107","2","14","yes","yes","yes",11
"1814",3515,66,"424","16","17","yes","no","yes",11
"1815",1899,25,"120","4","14","no","no","no",11
"1816",2690,33,"528","16","15","no","no","yes",11
"1817",2490,50,"426","8","15","no","no","yes",11
"1818",3544,66,"340","16","17","yes","no","yes",11
"1819",1925,66,"340","4","15","no","no","yes",11
"1820",2545,66,"340","8","17","no","no","yes",11
"1821",2995,66,"528","8","15","no","no","yes",11
"1822",2125,66,"340","8","15","no","no","yes",11
"1823",2395,50,"426","8","14","no","no","yes",11
"1824",1825,66,"340","4","14","no","no","yes",11
"1825",2390,33,"214","4","14","yes","yes","yes",11
"1826",2244,50,"214","4","14","no","no","yes",11
"1827",2475,33,"340","8","17","no","no","yes",11
"1828",2699,66,"245","8","15","yes","no","yes",11
"1829",2144,25,"426","8","14","no","no","yes",11
"1830",2644,50,"426","8","14","no","no","yes",11
"1831",2799,50,"230","8","15","yes","yes","yes",11
"1832",2099,33,"120","4","14","no","no","no",11
"1833",1995,33,"424","8","14","no","no","yes",11
"1834",2705,66,"340","8","17","no","no","yes",11
"1835",2799,66,"450","8","15","yes","no","yes",11
"1836",3205,66,"1370","8","14","no","no","yes",11
"1837",3899,66,"527","16","17","yes","no","yes",11
"1838",2729,66,"245","4","15","no","no","no",11
"1839",2444,66,"214","4","14","no","no","yes",11
"1840",2395,50,"424","4","17","no","no","yes",11
"1841",2095,33,"212","4","17","no","no","yes",11
"1842",2995,66,"424","16","15","yes","no","yes",11
"1843",2329,33,"340","8","17","no","no","yes",11
"1844",2390,33,"424","8","14","yes","yes","yes",11
"1845",1649,25,"120","4","14","no","no","no",11
"1846",2290,66,"107","2","14","yes","yes","yes",11
"1847",1828,25,"120","4","14","no","no","no",11
"1848",2395,66,"340","8","15","no","no","yes",11
"1849",2944,33,"528","16","14","no","no","yes",11
"1850",1890,33,"212","4","14","yes","yes","yes",11
"1851",2605,66,"545","8","15","no","no","yes",11
"1852",2095,33,"426","8","14","no","no","yes",11
"1853",2024,25,"120","4","14","yes","no","no",11
"1854",3090,66,"528","16","15","no","no","yes",11
"1855",2590,66,"426","8","15","no","no","yes",11
"1856",1790,33,"107","2","15","no","no","yes",11
"1857",3714,66,"527","4","15","yes","no","no",11
"1858",2499,66,"424","8","15","no","no","yes",11
"1859",3144,66,"528","16","14","no","no","yes",11
"1860",2899,50,"240","4","14","no","no","no",11
"1861",2390,66,"424","4","14","yes","yes","yes",11
"1862",2375,33,"545","8","15","no","no","yes",11
"1863",1945,33,"340","4","15","no","no","yes",11
"1864",2090,25,"214","4","14","yes","yes","yes",11
"1865",2168,33,"212","4","14","no","no","no",11
"1866",2890,66,"426","8","14","yes","yes","yes",11
"1867",2595,33,"424","8","17","no","no","yes",11
"1868",3198,66,"450","16","15","yes","no","yes",11
"1869",2890,25,"528","16","14","yes","yes","yes",11
"1870",1744,33,"107","2","14","no","no","yes",11
"1871",2685,66,"545","8","14","no","no","yes",11
"1872",2044,66,"107","2","14","no","no","yes",11
"1873",1999,50,"245","4","15","yes","yes","yes",11
"1874",2095,50,"214","4","14","no","no","yes",11
"1875",2285,66,"340","8","15","no","no","yes",11
"1876",2364,33,"212","4","14","yes","no","no",11
"1877",1844,25,"214","4","14","no","no","yes",11
"1878",1349,33,"212","4","14","no","no","yes",11
"1879",3044,50,"528","16","14","no","no","yes",11
"1880",2149,66,"245","4","15","yes","yes","yes",11
"1881",1890,33,"107","2","14","yes","yes","yes",11
"1882",1818,25,"212","4","14","no","no","no",11
"1883",2999,66,"340","8","15","yes","yes","yes",11
"1884",1990,66,"107","2","15","no","no","yes",11
"1885",2990,50,"528","16","15","no","no","yes",11
"1886",1529,33,"245","4","14","no","no","yes",11
"1887",2144,33,"214","4","14","no","no","yes",11
"1888",1799,33,"120","4","14","no","no","no",11
"1889",1799,33,"230","4","14","no","no","yes",11
"1890",2439,50,"340","8","17","no","no","yes",11
"1891",2055,33,"340","8","15","no","no","yes",11
"1892",1695,25,"214","4","14","no","no","yes",11
"1893",1644,33,"107","2","14","no","no","yes",11
"1894",2065,33,"340","8","15","yes","no","yes",11
"1895",2295,50,"424","8","15","yes","no","yes",11
"1896",2490,33,"426","8","14","yes","yes","yes",11
"1897",3144,50,"528","16","14","no","no","yes",11
"1898",2844,33,"528","16","14","no","no","yes",11
"1899",1944,33,"107","2","14","no","no","yes",11
"1900",1899,66,"245","4","15","no","no","yes",11
"1901",2185,25,"528","8","14","no","no","yes",11
"1902",1795,33,"214","4","14","no","no","yes",11
"1903",1844,33,"107","2","14","no","no","yes",11
"1904",2190,50,"214","4","15","no","no","yes",11
"1905",2595,33,"528","16","14","no","no","yes",11
"1906",1595,33,"340","4","14","no","no","yes",11
"1907",1495,33,"107","4","14","no","no","yes",11
"1908",1795,50,"424","4","14","no","no","yes",11
"1909",2374,33,"120","4","14","yes","no","no",11
"1910",2498,50,"320","8","15","yes","no","yes",11
"1911",2175,66,"340","4","15","no","no","yes",11
"1912",1908,33,"120","4","14","no","no","no",11
"1913",1999,33,"340","8","14","yes","no","yes",11
"1914",1599,25,"120","4","14","no","no","no",11
"1915",2090,25,"426","8","15","no","no","yes",11
"1916",1670,25,"212","4","14","yes","yes","yes",11
"1917",2478,33,"245","8","14","no","no","no",11
"1918",2590,66,"214","4","14","yes","yes","yes",11
"1919",1749,50,"245","4","15","no","no","yes",11
"1920",1995,33,"214","4","14","no","no","yes",11
"1921",1929,33,"245","4","15","yes","yes","yes",11
"1922",3390,66,"528","16","14","yes","yes","yes",11
"1923",2044,50,"107","2","14","no","no","yes",11
"1924",3290,50,"528","16","14","yes","yes","yes",11
"1925",2175,33,"425","8","15","no","no","yes",11
"1926",1449,25,"120","4","14","no","no","no",11
"1927",2795,33,"528","16","14","no","no","yes",11
"1928",1795,50,"107","2","14","no","no","yes",11
"1929",2359,33,"245","8","14","no","no","no",11
"1930",2049,33,"212","4","14","no","no","no",11
"1931",2895,50,"528","16","14","no","no","yes",11
"1932",2608,33,"340","4","14","no","no","no",11
"1933",1944,25,"214","4","14","no","no","yes",11
"1934",2495,66,"426","8","14","no","no","yes",11
"1935",2405,66,"425","8","15","no","no","yes",11
"1936",2104,33,"120","4","14","yes","no","no",11
"1937",2190,33,"214","4","14","yes","yes","yes",11
"1938",2195,66,"214","4","14","no","no","yes",11
"1939",3589,66,"527","8","15","no","no","no",11
"1940",2344,66,"214","4","14","no","no","yes",11
"1941",1695,33,"340","4","15","no","no","yes",11
"1942",1890,33,"212","4","14","yes","yes","yes",11
"1943",1854,25,"120","4","14","yes","no","no",11
"1944",2299,66,"120","4","14","no","no","no",11
"1945",3044,66,"245","4","15","yes","no","no",11
"1946",2944,66,"340","8","17","no","no","yes",11
"1947",2145,33,"340","4","15","yes","no","yes",11
"1948",1944,50,"107","2","14","no","no","yes",11
"1949",2144,66,"107","2","14","no","no","yes",11
"1950",1395,25,"107","4","14","no","no","yes",11
"1951",2244,33,"214","4","14","no","no","yes",11
"1952",2744,33,"528","16","14","no","no","yes",11
"1953",2674,33,"245","8","14","yes","no","no",11
"1954",1495,33,"107","2","14","no","no","yes",11
"1955",3205,66,"545","8","17","no","no","yes",11
"1956",2390,33,"426","8","15","no","no","yes",11
"1957",1395,25,"107","2","14","no","no","yes",11
"1958",2815,50,"424","8","17","yes","no","yes",11
"1959",1599,50,"245","4","14","no","no","yes",11
"1960",2190,50,"424","4","14","yes","yes","yes",11
"1961",3678,66,"527","8","15","no","no","no",11
"1962",1695,33,"107","2","14","no","no","yes",11
"1963",1895,25,"212","4","17","no","no","yes",11
"1964",1275,25,"212","4","14","no","no","yes",11
"1965",3399,66,"527","4","15","no","no","no",11
"1966",1789,33,"120","4","14","no","no","no",11
"1967",2699,33,"240","4","14","no","no","no",11
"1968",2544,33,"426","8","14","no","no","yes",11
"1969",2744,66,"426","8","14","no","no","yes",11
"1970",1790,25,"214","4","15","no","no","yes",11
"1971",1490,25,"107","2","15","no","no","yes",11
"1972",2315,33,"340","8","17","no","no","yes",11
"1973",2285,33,"528","8","14","no","no","yes",11
"1974",3904,66,"527","8","15","yes","no","no",11
"1975",1699,25,"212","4","14","no","no","no",11
"1976",1695,25,"214","8","14","no","no","yes",11
"1977",2138,33,"212","4","14","no","no","no",11
"1978",1895,66,"107","2","14","no","no","yes",11
"1979",2490,50,"214","4","14","yes","yes","yes",11
"1980",1995,66,"424","4","14","no","no","yes",11
"1981",2644,25,"528","16","14","no","no","yes",11
"1982",1699,33,"245","4","15","no","no","yes",11
"1983",1544,25,"107","2","14","no","no","yes",11
"1984",2744,50,"340","8","17","no","no","yes",11
"1985",2495,25,"528","16","14","no","no","yes",11
"1986",1995,25,"426","8","14","no","no","yes",11
"1987",1539,25,"120","4","14","no","no","no",11
"1988",1878,33,"120","4","14","no","no","no",11
"1989",2090,33,"107","2","14","yes","yes","yes",11
"1990",1299,25,"120","4","14","yes","no","yes",11
"1991",2044,33,"214","4","14","no","no","yes",11
"1992",5399,66,"1200","32","17","yes","no","yes",11
"1993",1395,25,"107","4","14","no","no","yes",11
"1994",3365,66,"450","16","15","yes","yes","yes",11
"1995",1395,25,"240","4","14","no","no","yes",11
"1996",2014,25,"212","4","14","yes","no","no",11
"1997",2590,25,"528","16","15","no","no","yes",11
"1998",2295,66,"340","8","15","yes","no","yes",11
"1999",1788,25,"212","4","14","no","no","no",11
"2000",2975,33,"545","8","17","no","no","yes",11
"2001",3495,50,"452","8","14","no","no","yes",11
"2002",2578,33,"340","4","14","no","no","no",11
"2003",1494,25,"240","4","15","no","no","yes",11
"2004",2999,66,"450","16","15","yes","no","yes",11
"2005",2190,33,"426","8","15","no","no","yes",11
"2006",1590,33,"107","2","15","no","no","yes",11
"2007",2690,33,"426","8","14","yes","yes","yes",11
"2008",2489,33,"340","4","14","no","no","no",11
"2009",2544,50,"426","8","14","no","no","yes",11
"2010",2848,66,"245","4","15","no","no","no",11
"2011",2799,66,"340","16","15","yes","no","yes",11
"2012",2059,33,"120","4","14","no","no","no",11
"2013",1749,33,"212","4","14","yes","yes","yes",11
"2014",1495,33,"212","4","14","no","no","yes",11
"2015",2744,25,"528","16","14","no","no","yes",11
"2016",2699,66,"245","8","15","yes","no","yes",11
"2017",1749,66,"245","4","14","no","no","yes",11
"2018",2818,66,"245","4","15","no","no","no",11
"2019",1495,33,"212","4","14","no","no","yes",11
"2020",1790,25,"107","2","14","yes","yes","yes",11
"2021",1944,33,"214","4","14","no","no","yes",11
"2022",2344,33,"426","8","14","no","no","yes",11
"2023",1890,50,"107","2","15","no","no","yes",11
